,Date,start time,Activity,end time,duration
295,2010-11-15,15:58:53.904584,Relax,16:08:19.549128,0 days 00:09:25.644544000
296,2010-11-15,16:15:38.335629,Leave_Home,16:15:55.816824,0 days 00:00:17.481195000
297,2010-11-15,19:08:13.322756,Enter_Home,19:08:20.760142,0 days 00:00:07.437386000
298,2010-11-15,19:15:39.900204,Meal_Preparation,19:30:08.014357,0 days 00:14:28.114153000
299,2010-11-15,19:31:35.680228,Eating,19:39:29.36059,0 days 00:07:53.680362000
300,2010-11-15,19:42:05.094365,Relax,22:00:14.781191,0 days 00:35:09.277387000
301,2010-11-15,23:48:36.126353,Sleeping,00:37:22.799856,0 days 00:48:46.673503000
302,2010-11-16,00:37:28.060166,Bed_to_Toilet,00:39:25.601099,0 days 00:01:57.540933000
303,2010-11-16,00:39:27.333743,Sleeping,08:48:00.604924,0 days 08:08:33.271181000
304,2010-11-16,09:01:35.759114,Meal_Preparation,09:16:26.406803,0 days 00:14:50.647689000
305,2010-11-16,09:17:40.195724,Relax,09:32:34.461037,0 days 00:14:54.265313000
306,2010-11-16,09:32:48.281556,Meal_Preparation,09:36:03.786369,0 days 00:03:15.504813000
307,2010-11-16,09:36:33.843356,Relax,09:51:39.372916,0 days 00:15:05.529560000
308,2010-11-16,09:51:40.763032,Meal_Preparation,09:52:25.175101,0 days 00:00:44.412069000
309,2010-11-16,09:52:59.200389,Eating,10:03:23.142926,0 days 00:10:23.942537000
310,2010-11-16,10:13:29.461224,Wash_Dishes,10:19:18.591937,0 days 00:05:49.130713000
311,2010-11-16,11:01:22.581529,Housekeeping,11:02:54.746164,0 days 00:01:32.164635000
312,2010-11-16,11:09:29.975746,Leave_Home,11:10:01.465828,0 days 00:00:31.490082000
313,2010-11-16,11:21:05.471131,Enter_Home,11:21:10.666237,0 days 00:00:05.195106000
314,2010-11-16,11:26:18.542285,Relax,11:38:28.994368,0 days 00:04:22.890280000
315,2010-11-16,11:42:45.579017,Leave_Home,11:42:50.869594,0 days 00:00:05.290577000
316,2010-11-16,12:03:51.692727,Enter_Home,12:03:56.432934,0 days 00:00:04.740207000
317,2010-11-16,12:15:22.075327,Work,13:07:02.75012,0 days 00:51:40.674793000
318,2010-11-16,13:23:21.962656,Relax,14:32:21.653917,0 days 00:04:30.460279000
319,2010-11-16,14:32:42.514702,Housekeeping,15:07:33.385623,0 days 00:34:50.870921000
320,2010-11-16,15:10:04.835261,Work,15:28:28.646841,0 days 00:18:23.811580000
321,2010-11-16,15:29:10.642248,Relax,16:48:23.054368,0 days 00:04:16.831876000
322,2010-11-16,16:54:37.325541,Meal_Preparation,17:30:47.442333,0 days 00:30:35.213872000
323,2010-11-16,17:42:58.08211,Relax,17:54:19.422107,0 days 00:11:21.339997000
324,2010-11-16,17:54:23.825081,Meal_Preparation,17:55:24.533659,0 days 00:01:00.708578000
325,2010-11-16,17:55:41.262109,Relax,23:24:46.432285,0 days 00:21:40.756709000
326,2010-11-16,23:42:17.576636,Sleeping,00:24:31.221929,0 days 00:42:13.645293000
327,2010-11-17,00:24:31.61693,Bed_to_Toilet,00:25:21.633567,0 days 00:00:50.016637000
328,2010-11-17,00:25:31.639218,Sleeping,02:58:48.320949,0 days 02:33:16.681731000
329,2010-11-17,02:58:56.283216,Bed_to_Toilet,03:01:58.145534,0 days 00:03:01.862318000
330,2010-11-17,03:02:04.83184,Sleeping,07:05:51.999115,0 days 04:03:47.167275000
331,2010-11-17,07:13:00.684382,Meal_Preparation,07:20:37.478152,0 days 00:07:36.793770000
332,2010-11-17,07:20:47.136331,Eating,07:22:18.630025,0 days 00:01:31.493694000
333,2010-11-17,07:24:18.512538,Wash_Dishes,07:28:49.942954,0 days 00:04:31.430416000
334,2010-11-17,09:01:30.495935,Housekeeping,09:07:10.98327,0 days 00:05:40.487335000
335,2010-11-17,09:07:53.045536,Leave_Home,09:07:56.227607,0 days 00:00:03.182071000
336,2010-11-17,09:08:41.468229,Enter_Home,09:08:46.112203,0 days 00:00:04.643974000
337,2010-11-17,09:31:37.985419,Leave_Home,09:31:41.372816,0 days 00:00:03.387397000
338,2010-11-17,18:48:56.441396,Enter_Home,18:49:09.189473,0 days 00:00:12.748077000
339,2010-11-17,18:53:36.534731,Meal_Preparation,19:18:05.245183,0 days 00:02:06.311261000
340,2010-11-17,19:18:14.206923,Eating,19:35:24.28439,0 days 00:17:10.077467000
341,2010-11-17,19:35:37.835098,Wash_Dishes,19:37:57.185636,0 days 00:02:19.350538000
342,2010-11-17,19:42:24.875195,Relax,00:00:18.845171,0 days 00:45:11.538662000
343,2010-11-18,00:15:56.085055,Sleeping,05:39:26.194182,0 days 05:23:30.109127000
344,2010-11-18,05:39:30.235604,Bed_to_Toilet,05:43:50.7796,0 days 00:04:20.543996000
345,2010-11-18,05:43:59.402815,Sleeping,09:53:32.813207,0 days 04:09:33.410392000
346,2010-11-18,10:01:20.454266,Meal_Preparation,10:05:45.117147,0 days 00:04:24.662881000
347,2010-11-18,10:24:15.519595,Relax,10:36:59.098763,0 days 00:04:57.033004000
348,2010-11-18,11:20:16.854368,Housekeeping,11:31:26.186261,0 days 00:11:09.331893000
349,2010-11-18,11:37:15.912294,Leave_Home,11:37:20.645349,0 days 00:00:04.733055000
350,2010-11-18,11:53:00.927874,Enter_Home,11:53:05.61913,0 days 00:00:04.691256000
351,2010-11-18,11:53:30.941583,Leave_Home,11:53:38.79802,0 days 00:00:07.856437000
352,2010-11-18,15:08:16.025853,Enter_Home,15:08:20.951726,0 days 00:00:04.925873000
353,2010-11-18,15:56:10.469959,Work,16:31:30.929406,0 days 00:35:20.459447000
354,2010-11-18,16:35:20.164559,Relax,19:23:36.242829,0 days 00:04:39.033313000
355,2010-11-18,19:26:25.274197,Meal_Preparation,19:41:24.936076,0 days 00:10:24.958911000
356,2010-11-18,19:42:34.001669,Eating,20:03:01.98328,0 days 00:20:27.981611000
357,2010-11-18,20:03:26.869862,Relax,20:33:49.842841,0 days 00:30:22.972979000
358,2010-11-18,20:35:37.63173,Meal_Preparation,20:36:49.265216,0 days 00:01:11.633486000
359,2010-11-18,20:42:38.177495,Eating,21:01:38.46948,0 days 00:19:00.291985000
360,2010-11-18,21:02:28.42483,Wash_Dishes,21:03:26.291727,0 days 00:00:57.866897000
361,2010-11-18,21:05:36.465818,Relax,23:55:37.505851,0 days 00:17:22.120305000
362,2010-11-19,00:54:26.88763,Sleeping,07:40:48.264265,0 days 06:46:21.376635000
363,2010-11-19,07:54:58.962654,Meal_Preparation,08:44:34.154159,0 days 00:04:31.342267000
364,2010-11-19,08:59:36.515221,Relax,09:59:57.334422,0 days 01:00:20.819201000
365,2010-11-19,10:01:18.532926,Eating,10:19:23.272462,0 days 00:18:04.739536000
366,2010-11-19,11:43:41.335693,Leave_Home,11:43:46.065275,0 days 00:00:04.729582000
367,2010-11-19,15:29:17.854473,Enter_Home,15:29:22.585498,0 days 00:00:04.731025000
368,2010-11-19,15:30:39.886096,Relax,00:06:29.280115,0 days 00:06:31.537497000
369,2010-11-20,00:14:53.913945,Sleeping,00:36:11.091096,0 days 00:21:17.177151000
370,2010-11-20,00:36:14.715188,Bed_to_Toilet,00:37:05.903139,0 days 00:00:51.187951000
371,2010-11-20,00:38:21.385784,Sleeping,03:31:15.70209,0 days 02:52:54.316306000
372,2010-11-20,03:31:23.569485,Bed_to_Toilet,03:34:38.579317,0 days 00:03:15.009832000
373,2010-11-20,03:34:49.005425,Sleeping,08:18:22.813029,0 days 04:43:33.807604000
374,2010-11-20,08:20:27.952391,Meal_Preparation,09:11:14.442366,0 days 00:06:05.494950000
375,2010-11-20,09:18:21.50214,Work,09:22:52.153656,0 days 00:04:30.651516000
376,2010-11-20,09:34:36.779585,Meal_Preparation,09:46:29.050813,0 days 00:11:52.271228000
377,2010-11-20,09:46:33.781376,Eating,09:54:06.571282,0 days 00:07:32.789906000
378,2010-11-20,09:55:07.734269,Relax,10:15:31.325286,0 days 00:20:23.591017000
379,2010-11-20,11:00:48.836167,Wash_Dishes,11:11:11.016157,0 days 00:10:22.179990000
380,2010-11-20,11:20:10.112081,Relax,12:09:14.681032,0 days 00:49:04.568951000
381,2010-11-20,12:37:21.529308,Work,13:05:53.509864,0 days 00:06:57.921995000
382,2010-11-20,13:06:09.181854,Relax,13:27:29.069938,0 days 00:21:19.888084000
383,2010-11-20,13:28:47.060853,Meal_Preparation,13:40:32.92226,0 days 00:04:45.340163000
384,2010-11-20,13:50:30.90483,Eating,14:36:35.642935,0 days 00:46:04.738105000
385,2010-11-20,14:45:18.3605,Wash_Dishes,14:55:01.304498,0 days 00:09:42.943998000
386,2010-11-20,16:16:54.002955,Relax,23:37:39.264105,0 days 00:21:10.825544000
387,2010-11-20,23:38:52.930719,Sleeping,00:17:48.801555,0 days 00:38:55.870836000
388,2010-11-21,00:17:52.486717,Bed_to_Toilet,00:21:09.771305,0 days 00:03:17.284588000
389,2010-11-21,00:21:13.516923,Sleeping,06:17:19.041843,0 days 05:56:05.524920000
390,2010-11-21,06:21:26.200128,Meal_Preparation,06:35:37.672002,0 days 00:14:11.471874000
391,2010-11-21,06:36:41.520307,Relax,06:53:05.922061,0 days 00:16:24.401754000
392,2010-11-21,08:11:26.490653,Leave_Home,08:11:30.812044,0 days 00:00:04.321391000
393,2010-11-21,08:14:59.795677,Enter_Home,08:15:04.934833,0 days 00:00:05.139156000
394,2010-11-21,08:16:30.104806,Leave_Home,08:16:34.359689,0 days 00:00:04.254883000
395,2010-11-21,11:00:15.294295,Enter_Home,11:00:19.168571,0 days 00:00:03.874276000
396,2010-11-21,11:53:44.327425,Work,13:04:44.91382,0 days 01:11:00.586395000
397,2010-11-21,13:16:37.799206,Relax,13:28:20.160214,0 days 00:11:42.361008000
398,2010-11-21,13:36:33.653177,Leave_Home,13:36:39.068657,0 days 00:00:05.415480000
399,2010-11-21,13:36:41.261296,Enter_Home,13:36:46.291488,0 days 00:00:05.030192000
400,2010-11-21,13:39:15.871018,Leave_Home,13:39:19.974578,0 days 00:00:04.103560000
401,2010-11-21,14:48:34.050661,Enter_Home,14:48:40.127606,0 days 00:00:06.076945000
402,2010-11-21,14:57:59.383117,Leave_Home,14:58:04.561031,0 days 00:00:05.177914000
403,2010-11-21,15:00:12.291196,Enter_Home,15:00:17.265826,0 days 00:00:04.974630000
404,2010-11-21,15:00:33.83205,Leave_Home,15:00:37.684828,0 days 00:00:03.852778000
405,2010-11-21,15:01:11.717687,Enter_Home,15:01:17.30005,0 days 00:00:05.582363000
406,2010-11-21,15:01:29.574266,Leave_Home,15:01:33.991044,0 days 00:00:04.416778000
407,2010-11-21,15:01:44.827961,Enter_Home,15:01:49.238819,0 days 00:00:04.410858000
408,2010-11-21,15:06:27.636976,Leave_Home,15:06:32.131575,0 days 00:00:04.494599000
409,2010-11-21,15:07:48.367902,Enter_Home,15:07:52.717765,0 days 00:00:04.349863000
410,2010-11-21,15:10:22.202193,Leave_Home,15:10:27.676884,0 days 00:00:05.474691000
411,2010-11-21,15:11:45.713265,Enter_Home,15:11:57.109426,0 days 00:00:11.396161000
412,2010-11-21,15:40:13.224952,Relax,21:24:55.506372,0 days 00:17:11.860754000
413,2010-11-21,21:54:07.735104,Sleeping,22:19:37.14004,0 days 00:25:29.404936000
414,2010-11-21,22:19:38.516703,Bed_to_Toilet,22:20:53.075808,0 days 00:01:14.559105000
415,2010-11-21,22:21:20.500668,Sleeping,05:44:08.491612,0 days 07:22:47.990944000
416,2010-11-22,05:44:20.244593,Bed_to_Toilet,05:47:35.208851,0 days 00:03:14.964258000
417,2010-11-22,05:48:39.109227,Sleeping,06:32:51.694199,0 days 00:44:12.584972000
418,2010-11-22,06:35:32.315979,Meal_Preparation,07:23:58.008949,0 days 00:08:13.876654000
419,2010-11-22,08:36:05.821114,Relax,08:50:48.074265,0 days 00:14:42.253151000
420,2010-11-22,09:18:53.785925,Meal_Preparation,09:26:11.395844,0 days 00:07:17.609919000
421,2010-11-22,09:26:40.253001,Eating,09:30:41.281301,0 days 00:04:01.028300000
422,2010-11-22,09:38:58.436701,Wash_Dishes,09:48:20.455655,0 days 00:09:22.018954000
423,2010-11-22,09:50:03.249407,Relax,17:02:33.601851,0 days 00:35:05.372251000
424,2010-11-22,17:02:45.070032,Housekeeping,17:28:16.875889,0 days 00:25:31.805857000
425,2010-11-22,17:30:21.510687,Relax,18:22:53.664219,0 days 00:17:22.268881000
426,2010-11-22,18:23:25.234063,Meal_Preparation,18:32:46.721045,0 days 00:04:03.321786000
427,2010-11-22,18:34:37.654383,Relax,18:39:25.630488,0 days 00:04:47.976105000
428,2010-11-22,18:41:22.17263,Meal_Preparation,18:42:04.990295,0 days 00:00:42.817665000
429,2010-11-22,18:44:33.822293,Relax,18:49:06.682748,0 days 00:04:32.860455000
430,2010-11-22,18:49:08.516633,Meal_Preparation,18:50:59.906489,0 days 00:01:51.389856000
431,2010-11-22,18:51:09.044395,Relax,00:12:15.562006,0 days 00:11:48.459703000
432,2010-11-23,00:27:54.3032,Sleeping,05:53:44.186153,0 days 05:25:49.882953000
433,2010-11-23,05:53:46.610096,Bed_to_Toilet,05:56:51.208908,0 days 00:03:04.598812000
434,2010-11-23,05:57:19.196439,Sleeping,08:37:58.594978,0 days 02:40:39.398539000
435,2010-11-23,08:44:32.807135,Meal_Preparation,08:55:31.1264,0 days 00:10:58.319265000
436,2010-11-23,08:56:24.331118,Relax,10:21:59.534621,0 days 00:08:35.652337000
437,2010-11-23,11:15:18.103841,Leave_Home,11:15:22.846723,0 days 00:00:04.742882000
438,2010-11-23,12:26:46.313554,Enter_Home,12:26:52.251852,0 days 00:00:05.938298000
439,2010-11-23,12:38:16.538935,Relax,15:47:05.872114,0 days 00:06:33.695157000
440,2010-11-23,15:57:52.913449,Housekeeping,16:00:24.439137,0 days 00:02:31.525688000
441,2010-11-23,16:02:11.244195,Relax,17:13:33.992253,0 days 00:24:51.162260000
442,2010-11-23,17:23:55.742089,Work,17:27:38.831302,0 days 00:03:43.089213000
443,2010-11-23,17:29:41.667245,Relax,23:56:33.380756,0 days 00:43:07.851900000
444,2010-11-24,00:03:10.377339,Relax,00:17:53.656306,0 days 00:14:43.278967000
445,2010-11-24,00:21:32.443493,Sleeping,00:37:25.993194,0 days 00:15:53.549701000
446,2010-11-24,00:37:30.531518,Bed_to_Toilet,00:40:06.451482,0 days 00:02:35.919964000
447,2010-11-24,00:40:39.522212,Sleeping,05:39:23.982185,0 days 04:58:44.459973000
448,2010-11-24,05:39:29.079102,Bed_to_Toilet,05:42:12.092995,0 days 00:02:43.013893000
449,2010-11-24,05:42:42.872661,Sleeping,08:27:42.797943,0 days 02:44:59.925282000
450,2010-11-24,09:13:12.094706,Relax,10:02:19.240137,0 days 00:49:07.145431000
451,2010-11-24,10:44:38.582106,Leave_Home,10:44:38.95626,0 days 00:00:00.374154000
452,2010-11-24,12:26:21.025446,Enter_Home,12:26:22.896229,0 days 00:00:01.870783000
453,2010-11-24,12:28:21.490568,Housekeeping,12:36:46.761654,0 days 00:08:25.271086000
454,2010-11-24,12:36:56.485699,Relax,12:50:56.121539,0 days 00:13:59.635840000
455,2010-11-24,12:50:57.59131,Housekeeping,13:03:29.154705,0 days 00:12:31.563395000
456,2010-11-24,13:07:59.428761,Relax,13:30:59.824296,0 days 00:23:00.395535000
457,2010-11-24,13:32:14.000843,Meal_Preparation,13:35:48.640919,0 days 00:03:34.640076000
458,2010-11-24,13:35:49.738754,Eating,13:47:57.573626,0 days 00:12:07.834872000
459,2010-11-24,13:50:45.860359,Leave_Home,13:50:50.575479,0 days 00:00:04.715120000
460,2010-11-24,13:51:20.268224,Enter_Home,13:51:23.665803,0 days 00:00:03.397579000
461,2010-11-24,14:16:29.578757,Leave_Home,14:16:33.883352,0 days 00:00:04.304595000
462,2010-11-24,15:09:27.781482,Enter_Home,15:09:32.513617,0 days 00:00:04.732135000
463,2010-11-24,15:52:21.171285,Relax,23:43:57.426725,0 days 00:03:58.946921000
464,2010-11-26,00:32:03.234814,Relax,00:44:00.074703,0 days 00:11:56.839889000
465,2010-11-26,00:49:02.311016,Sleeping,05:51:43.572039,0 days 05:02:41.261023000
466,2010-11-26,05:51:54.349494,Bed_to_Toilet,05:55:29.62972,0 days 00:03:35.280226000
467,2010-11-26,05:56:01.021823,Sleeping,09:02:20.422201,0 days 03:06:19.400378000
468,2010-11-26,09:08:24.67436,Meal_Preparation,09:20:33.887586,0 days 00:05:19.325483000
469,2010-11-26,09:21:31.66579,Relax,10:23:42.624639,0 days 00:11:02.321092000
470,2010-11-26,11:21:43.762022,Leave_Home,11:21:48.305196,0 days 00:00:04.543174000
471,2010-11-26,14:00:01.205777,Enter_Home,14:00:06.091601,0 days 00:00:04.885824000
472,2010-11-26,14:04:24.823939,Leave_Home,14:04:29.081371,0 days 00:00:04.257432000
473,2010-11-26,14:05:00.661368,Enter_Home,14:05:04.554228,0 days 00:00:03.892860000
474,2010-11-26,14:24:02.030231,Relax,15:20:38.936595,0 days 00:15:06.541963000
475,2010-11-26,15:23:21.79975,Meal_Preparation,15:34:47.043078,0 days 00:04:50.795521000
476,2010-11-26,15:41:55.390534,Eating,16:07:32.401299,0 days 00:25:37.010765000
477,2010-11-26,16:09:41.346261,Relax,23:44:25.245832,0 days 00:32:11.856098000
478,2010-11-26,23:55:39.135691,Sleeping,05:24:21.115055,0 days 05:28:41.979364000
479,2010-11-27,05:24:28.031033,Bed_to_Toilet,05:28:37.699942,0 days 00:04:09.668909000
480,2010-11-27,05:29:43.640125,Sleeping,08:53:03.315528,0 days 03:23:19.675403000
481,2010-11-27,08:58:04.073679,Meal_Preparation,09:30:25.645463,0 days 00:06:25.133289000
482,2010-11-27,09:41:06.983887,Relax,17:54:32.460062,0 days 00:14:20.048580000
483,2010-11-27,17:54:36.722469,Meal_Preparation,18:10:26.815507,0 days 00:06:39.578514000
484,2010-11-27,18:22:15.276869,Relax,23:23:47.53284,0 days 00:13:10.342992000
485,2010-11-27,23:31:39.503157,Sleeping,23:44:39.967041,0 days 00:13:00.463884000
486,2010-11-27,23:44:41.585013,Bed_to_Toilet,23:45:51.79031,0 days 00:01:10.205297000
487,2010-11-27,23:46:44.919839,Sleeping,05:21:06.686886,0 days 05:34:21.767047000
488,2010-11-28,05:21:15.685275,Bed_to_Toilet,05:24:58.548113,0 days 00:03:42.862838000
489,2010-11-28,05:25:27.817005,Sleeping,08:18:04.658426,0 days 02:52:36.841421000
490,2010-11-28,08:19:15.626925,Relax,08:29:25.560137,0 days 00:10:09.933212000
491,2010-11-28,08:40:34.643421,Meal_Preparation,09:02:59.005794,0 days 00:03:10.452095000
492,2010-11-28,10:22:05.372745,Relax,10:42:16.513025,0 days 00:20:11.140280000
493,2010-11-28,10:43:59.000757,Meal_Preparation,10:46:59.976139,0 days 00:03:00.975382000
494,2010-11-28,10:48:32.686639,Eating,11:11:44.955369,0 days 00:23:12.268730000
495,2010-11-28,14:47:13.072483,Housekeeping,15:48:09.639575,0 days 01:00:56.567092000
496,2010-11-28,17:06:52.862281,Meal_Preparation,17:54:02.450165,0 days 00:47:09.587884000
497,2010-11-28,17:55:03.555216,Relax,21:37:26.902338,0 days 00:32:45.545996000
498,2010-11-28,21:37:38.982378,Meal_Preparation,21:47:13.076962,0 days 00:03:24.320286000
499,2010-11-28,21:47:14.074734,Eating,21:53:24.11371,0 days 00:06:10.038976000
500,2010-11-28,22:01:51.255324,Relax,00:14:15.430587,0 days 01:26:14.949116000
501,2010-11-29,00:34:53.274222,Sleeping,01:38:47.158242,0 days 01:03:53.884020000
502,2010-11-29,01:38:51.469559,Bed_to_Toilet,01:39:31.011821,0 days 00:00:39.542262000
503,2010-11-29,01:39:48.281856,Sleeping,07:13:16.850229,0 days 04:58:35.128639000
504,2010-11-29,07:18:16.850388,Meal_Preparation,07:31:07.656336,0 days 00:12:50.805948000
505,2010-11-29,10:37:46.224818,Leave_Home,10:37:51.028145,0 days 00:00:04.803327000
506,2010-11-29,10:39:12.554594,Enter_Home,10:39:17.057812,0 days 00:00:04.503218000
507,2010-11-29,10:39:45.143819,Leave_Home,10:39:48.823632,0 days 00:00:03.679813000
508,2010-11-29,14:40:20.190451,Enter_Home,14:40:25.270033,0 days 00:00:05.079582000
509,2010-11-29,14:43:48.887769,Relax,15:09:07.2951,0 days 00:11:12.774744000
510,2010-11-29,15:17:04.531642,Meal_Preparation,15:27:03.981729,0 days 00:09:59.450087000
511,2010-11-29,15:28:00.752122,Relax,16:13:52.048757,0 days 00:45:51.296635000
512,2010-11-29,16:55:21.90256,Leave_Home,16:55:29.912044,0 days 00:00:08.009484000
513,2010-11-29,18:29:54.945144,Enter_Home,18:29:59.174009,0 days 00:00:04.228865000
514,2010-11-29,18:37:25.110363,Meal_Preparation,18:56:23.447039,0 days 00:08:32.299589000
515,2010-11-29,18:58:51.859953,Relax,19:10:14.044289,0 days 00:11:22.184336000
516,2010-11-29,19:14:41.994939,Meal_Preparation,19:16:07.411477,0 days 00:01:25.416538000
517,2010-11-29,19:16:12.704749,Eating,19:24:07.514023,0 days 00:07:54.809274000
518,2010-11-29,19:24:24.122823,Relax,21:37:10.762763,0 days 00:51:48.547174000
519,2010-11-29,21:42:09.471928,Wash_Dishes,21:44:08.699926,0 days 00:01:59.227998000
520,2010-11-29,21:44:23.20914,Relax,00:05:37.070398,0 days 00:20:31.487252000
521,2010-11-30,00:17:22.177399,Sleeping,00:39:07.144354,0 days 00:21:44.966955000
522,2010-11-30,00:39:09.024296,Bed_to_Toilet,00:40:14.176605,0 days 00:01:05.152309000
523,2010-11-30,00:40:54.753738,Sleeping,06:03:34.57193,0 days 05:22:39.818192000
524,2010-11-30,06:03:43.446509,Bed_to_Toilet,06:06:26.452756,0 days 00:02:43.006247000
525,2010-11-30,06:06:37.235985,Sleeping,08:43:18.68923,0 days 02:36:41.453245000
526,2010-11-30,08:56:20.990429,Meal_Preparation,10:25:46.311728,0 days 00:16:12.445871000
527,2010-11-30,10:26:08.088902,Eating,10:31:49.207822,0 days 00:05:41.118920000
528,2010-11-30,11:32:04.117499,Leave_Home,11:32:08.556479,0 days 00:00:04.438980000
529,2010-11-30,11:32:42.202472,Enter_Home,11:32:47.350567,0 days 00:00:05.148095000
530,2010-11-30,11:33:07.171755,Leave_Home,11:33:11.731641,0 days 00:00:04.559886000
531,2010-11-30,13:55:39.770092,Enter_Home,13:55:44.713926,0 days 00:00:04.943834000
532,2010-11-30,13:57:23.474018,Meal_Preparation,14:03:43.341863,0 days 00:06:19.867845000
533,2010-11-30,14:03:59.725709,Relax,14:25:53.212655,0 days 00:21:53.486946000
534,2010-11-30,14:32:25.929375,Leave_Home,14:32:32.055254,0 days 00:00:06.125879000
535,2010-11-30,15:12:19.909204,Enter_Home,15:12:43.532281,0 days 00:00:23.623077000
536,2010-11-30,15:21:41.439233,Relax,16:07:18.768853,0 days 00:14:28.727375000
537,2010-11-30,16:12:00.901638,Eating,16:24:22.729236,0 days 00:12:21.827598000
538,2010-11-30,16:35:51.206347,Leave_Home,16:36:05.409772,0 days 00:00:14.203425000
539,2010-11-30,16:44:36.893971,Enter_Home,16:44:42.97792,0 days 00:00:06.083949000
540,2010-11-30,17:16:06.686733,Relax,17:24:18.139137,0 days 00:08:11.452404000
541,2010-11-30,17:26:09.469485,Meal_Preparation,17:39:43.786243,0 days 00:13:34.316758000
