,Date,start time,Activity,end time
589,2010-11-22,06:35:32.315979,Meal_Preparation,07:23:58.008949
592,2010-11-22,08:36:05.821114,Relax,08:50:48.074265
593,2010-11-22,09:18:53.785925,Meal_Preparation,09:26:11.395844
594,2010-11-22,09:26:40.253001,Eating,09:30:41.281301
595,2010-11-22,09:38:58.436701,Wash_Dishes,09:48:20.455655
596,2010-11-22,09:50:03.249407,Relax,17:02:33.601851
604,2010-11-22,17:02:45.070032,Housekeeping,17:28:16.875889
605,2010-11-22,17:30:21.510687,Relax,18:22:53.664219
608,2010-11-22,18:23:25.234063,Meal_Preparation,18:32:46.721045
610,2010-11-22,18:34:37.654383,Relax,18:39:25.630488
611,2010-11-22,18:41:22.17263,Meal_Preparation,18:42:04.990295
612,2010-11-22,18:44:33.822293,Relax,18:49:06.682748
613,2010-11-22,18:49:08.516633,Meal_Preparation,18:50:59.906489
614,2010-11-22,18:51:09.044395,Relax,00:12:15.562006
624,2010-11-23,00:27:54.3032,Sleeping,05:53:44.186153
625,2010-11-23,05:53:46.610096,Bed_to_Toilet,05:56:51.208908
626,2010-11-23,05:57:19.196439,Sleeping,08:37:58.594978
627,2010-11-23,08:44:32.807135,Meal_Preparation,08:55:31.1264
628,2010-11-23,08:56:24.331118,Relax,10:21:59.534621
633,2010-11-23,11:15:18.103841,Leave_Home,11:15:22.846723
634,2010-11-23,12:26:46.313554,Enter_Home,12:26:52.251852
635,2010-11-23,12:38:16.538935,Relax,15:47:05.872114
639,2010-11-23,15:57:52.913449,Housekeeping,16:00:24.439137
640,2010-11-23,16:02:11.244195,Relax,17:13:33.992253
643,2010-11-23,17:23:55.742089,Work,17:27:38.831302
644,2010-11-23,17:29:41.667245,Relax,23:56:33.380756
651,2010-11-24,00:03:10.377339,Relax,00:17:53.656306
652,2010-11-24,00:21:32.443493,Sleeping,00:37:25.993194
653,2010-11-24,00:37:30.531518,Bed_to_Toilet,00:40:06.451482
654,2010-11-24,00:40:39.522212,Sleeping,05:39:23.982185
655,2010-11-24,05:39:29.079102,Bed_to_Toilet,05:42:12.092995
656,2010-11-24,05:42:42.872661,Sleeping,08:27:42.797943
657,2010-11-24,09:13:12.094706,Relax,10:02:19.240137
658,2010-11-24,10:44:38.582106,Leave_Home,10:44:38.95626
659,2010-11-24,12:26:21.025446,Enter_Home,12:26:22.896229
660,2010-11-24,12:28:21.490568,Housekeeping,12:36:46.761654
661,2010-11-24,12:36:56.485699,Relax,12:50:56.121539
662,2010-11-24,12:50:57.59131,Housekeeping,13:03:29.154705
663,2010-11-24,13:07:59.428761,Relax,13:30:59.824296
664,2010-11-24,13:32:14.000843,Meal_Preparation,13:35:48.640919
665,2010-11-24,13:35:49.738754,Eating,13:47:57.573626
666,2010-11-24,13:50:45.860359,Leave_Home,13:50:50.575479
667,2010-11-24,13:51:20.268224,Enter_Home,13:51:23.665803
668,2010-11-24,14:16:29.578757,Leave_Home,14:16:33.883352
669,2010-11-24,15:09:27.781482,Enter_Home,15:09:32.513617
670,2010-11-24,15:52:21.171285,Relax,23:43:57.426725
679,2010-11-26,00:32:03.234814,Relax,00:44:00.074703
680,2010-11-26,00:49:02.311016,Sleeping,05:51:43.572039
681,2010-11-26,05:51:54.349494,Bed_to_Toilet,05:55:29.62972
682,2010-11-26,05:56:01.021823,Sleeping,09:02:20.422201
683,2010-11-26,09:08:24.67436,Meal_Preparation,09:20:33.887586
685,2010-11-26,09:21:31.66579,Relax,10:23:42.624639
687,2010-11-26,11:21:43.762022,Leave_Home,11:21:48.305196
688,2010-11-26,14:00:01.205777,Enter_Home,14:00:06.091601
689,2010-11-26,14:04:24.823939,Leave_Home,14:04:29.081371
690,2010-11-26,14:05:00.661368,Enter_Home,14:05:04.554228
691,2010-11-26,14:24:02.030231,Relax,15:20:38.936595
693,2010-11-26,15:23:21.79975,Meal_Preparation,15:34:47.043078
695,2010-11-26,15:41:55.390534,Eating,16:07:32.401299
696,2010-11-26,16:09:41.346261,Relax,23:44:25.245832
707,2010-11-26,23:55:39.135691,Sleeping,05:24:21.115055
708,2010-11-27,05:24:28.031033,Bed_to_Toilet,05:28:37.699942
709,2010-11-27,05:29:43.640125,Sleeping,08:53:03.315528
710,2010-11-27,08:58:04.073679,Meal_Preparation,09:30:25.645463
712,2010-11-27,09:41:06.983887,Relax,17:54:32.460062
717,2010-11-27,17:54:36.722469,Meal_Preparation,18:10:26.815507
721,2010-11-27,18:22:15.276869,Relax,23:23:47.53284
730,2010-11-27,23:31:39.503157,Sleeping,23:44:39.967041
731,2010-11-27,23:44:41.585013,Bed_to_Toilet,23:45:51.79031
732,2010-11-27,23:46:44.919839,Sleeping,05:21:06.686886
733,2010-11-28,05:21:15.685275,Bed_to_Toilet,05:24:58.548113
734,2010-11-28,05:25:27.817005,Sleeping,08:18:04.658426
735,2010-11-28,08:19:15.626925,Relax,08:29:25.560137
736,2010-11-28,08:40:34.643421,Meal_Preparation,09:02:59.005794
738,2010-11-28,10:22:05.372745,Relax,10:42:16.513025
739,2010-11-28,10:43:59.000757,Meal_Preparation,10:46:59.976139
740,2010-11-28,10:48:32.686639,Eating,11:11:44.955369
741,2010-11-28,14:47:13.072483,Housekeeping,15:48:09.639575
742,2010-11-28,17:06:52.862281,Meal_Preparation,17:54:02.450165
743,2010-11-28,17:55:03.555216,Relax,21:37:26.902338
751,2010-11-28,21:37:38.982378,Meal_Preparation,21:47:13.076962
753,2010-11-28,21:47:14.074734,Eating,21:53:24.11371
754,2010-11-28,22:01:51.255324,Relax,00:14:15.430587
756,2010-11-29,00:34:53.274222,Sleeping,01:38:47.158242
757,2010-11-29,01:38:51.469559,Bed_to_Toilet,01:39:31.011821
758,2010-11-29,01:39:48.281856,Sleeping,07:13:16.850229
760,2010-11-29,07:18:16.850388,Meal_Preparation,07:31:07.656336
761,2010-11-29,10:37:46.224818,Leave_Home,10:37:51.028145
762,2010-11-29,10:39:12.554594,Enter_Home,10:39:17.057812
763,2010-11-29,10:39:45.143819,Leave_Home,10:39:48.823632
764,2010-11-29,14:40:20.190451,Enter_Home,14:40:25.270033
765,2010-11-29,14:43:48.887769,Relax,15:09:07.2951
767,2010-11-29,15:17:04.531642,Meal_Preparation,15:27:03.981729
768,2010-11-29,15:28:00.752122,Relax,16:13:52.048757
769,2010-11-29,16:55:21.90256,Leave_Home,16:55:29.912044
770,2010-11-29,18:29:54.945144,Enter_Home,18:29:59.174009
771,2010-11-29,18:37:25.110363,Meal_Preparation,18:56:23.447039
773,2010-11-29,18:58:51.859953,Relax,19:10:14.044289
774,2010-11-29,19:14:41.994939,Meal_Preparation,19:16:07.411477
775,2010-11-29,19:16:12.704749,Eating,19:24:07.514023
776,2010-11-29,19:24:24.122823,Relax,21:37:10.762763
778,2010-11-29,21:42:09.471928,Wash_Dishes,21:44:08.699926
779,2010-11-29,21:44:23.20914,Relax,00:05:37.070398
782,2010-11-30,00:17:22.177399,Sleeping,00:39:07.144354
783,2010-11-30,00:39:09.024296,Bed_to_Toilet,00:40:14.176605
784,2010-11-30,00:40:54.753738,Sleeping,06:03:34.57193
785,2010-11-30,06:03:43.446509,Bed_to_Toilet,06:06:26.452756
786,2010-11-30,06:06:37.235985,Sleeping,08:43:18.68923
787,2010-11-30,08:56:20.990429,Meal_Preparation,10:25:46.311728
790,2010-11-30,10:26:08.088902,Eating,10:31:49.207822
791,2010-11-30,11:32:04.117499,Leave_Home,11:32:08.556479
792,2010-11-30,11:32:42.202472,Enter_Home,11:32:47.350567
793,2010-11-30,11:33:07.171755,Leave_Home,11:33:11.731641
794,2010-11-30,13:55:39.770092,Enter_Home,13:55:44.713926
795,2010-11-30,13:57:23.474018,Meal_Preparation,14:03:43.341863
796,2010-11-30,14:03:59.725709,Relax,14:25:53.212655
797,2010-11-30,14:32:25.929375,Leave_Home,14:32:32.055254
798,2010-11-30,15:12:19.909204,Enter_Home,15:12:43.532281
799,2010-11-30,15:21:41.439233,Relax,16:07:18.768853
802,2010-11-30,16:12:00.901638,Eating,16:24:22.729236
803,2010-11-30,16:35:51.206347,Leave_Home,16:36:05.409772
804,2010-11-30,16:44:36.893971,Enter_Home,16:44:42.97792
805,2010-11-30,17:16:06.686733,Relax,17:24:18.139137
806,2010-11-30,17:26:09.469485,Meal_Preparation,17:39:43.786243
807,2010-11-30,17:41:11.755733,Relax,18:04:56.636099
809,2010-11-30,18:14:42.335545,Eating,18:24:27.782935
810,2010-11-30,18:26:00.826485,Relax,22:25:44.323704
817,2010-11-30,22:30:36.343082,Sleeping,08:51:28.370488
818,2010-12-01,08:59:05.35533,Meal_Preparation,09:06:42.069928
819,2010-12-01,09:06:48.583203,Relax,09:45:24.442243
821,2010-12-01,10:04:33.909291,Eating,10:12:20.203536
822,2010-12-01,10:15:14.28742,Wash_Dishes,10:29:53.498872
823,2010-12-01,11:22:22.215986,Leave_Home,11:22:28.784833
824,2010-12-01,13:43:51.512459,Enter_Home,13:43:57.453911
825,2010-12-01,13:49:02.899115,Relax,14:47:09.837497
826,2010-12-01,14:50:57.545355,Housekeeping,15:30:34.332742
827,2010-12-01,16:03:41.317678,Relax,17:45:17.850292
829,2010-12-01,17:54:41.871853,Meal_Preparation,18:10:23.072413
830,2010-12-01,18:15:32.318848,Eating,18:21:27.471503
831,2010-12-01,18:21:35.712736,Wash_Dishes,18:31:36.099462
832,2010-12-01,18:32:05.074101,Relax,23:10:48.96265
840,2010-12-01,23:29:42.495324,Sleeping,04:31:55.583289
841,2010-12-02,04:32:00.652119,Bed_to_Toilet,04:36:11.257836
842,2010-12-02,04:36:20.541917,Sleeping,05:55:32.860925
843,2010-12-02,05:57:40.540745,Meal_Preparation,06:09:25.541668
845,2010-12-02,06:12:55.169644,Relax,06:41:55.735137
846,2010-12-02,07:55:25.42213,Meal_Preparation,07:58:41.638225
847,2010-12-02,07:58:42.022126,Eating,08:03:13.579231
848,2010-12-02,08:31:14.331215,Leave_Home,08:31:17.941724
849,2010-12-02,11:14:20.474096,Enter_Home,11:14:51.828258
850,2010-12-02,11:43:32.841499,Leave_Home,11:43:37.484469
851,2010-12-02,15:30:55.217151,Enter_Home,15:31:00.134998
852,2010-12-02,15:32:03.489322,Leave_Home,15:32:07.597581
853,2010-12-02,15:32:47.510562,Enter_Home,15:32:52.493303
854,2010-12-02,15:49:12.978132,Relax,20:07:24.690216
858,2010-12-02,20:08:30.004016,Meal_Preparation,20:26:21.472476
859,2010-12-02,20:28:03.419768,Eating,20:46:54.40796
860,2010-12-02,20:47:48.944532,Relax,21:45:31.050368
862,2010-12-02,21:46:01.305441,Wash_Dishes,21:50:08.895762
863,2010-12-02,21:50:59.335542,Relax,00:08:01.305854
866,2010-12-03,00:16:57.276714,Sleeping,00:39:59.13002
867,2010-12-03,00:40:01.592953,Bed_to_Toilet,00:42:32.452135
868,2010-12-03,00:43:04.907127,Sleeping,08:25:03.892213
869,2010-12-03,08:36:32.402582,Meal_Preparation,08:42:33.074025
870,2010-12-03,08:43:56.306266,Relax,08:49:33.756438
871,2010-12-03,08:49:36.512308,Meal_Preparation,08:51:53.990666
872,2010-12-03,08:54:18.107957,Relax,09:56:49.00085
874,2010-12-03,10:54:25.955482,Meal_Preparation,10:55:30.70684
875,2010-12-03,10:55:32.04228,Eating,11:01:41.632107
876,2010-12-03,11:12:02.571609,Leave_Home,11:12:06.501257
877,2010-12-03,11:15:14.352813,Enter_Home,11:15:16.34014
878,2010-12-03,11:21:19.692024,Leave_Home,11:21:23.143263
879,2010-12-03,11:21:52.632402,Enter_Home,11:21:55.969847
880,2010-12-03,11:33:22.971565,Leave_Home,11:33:26.608042
881,2010-12-03,11:33:41.004358,Enter_Home,11:33:45.516618
882,2010-12-03,11:34:20.092444,Leave_Home,11:34:24.45996
883,2010-12-03,15:59:16.380873,Enter_Home,15:59:22.535285
884,2010-12-03,16:15:44.233927,Relax,17:43:13.466989
887,2010-12-03,17:48:29.888194,Meal_Preparation,17:56:11.077611
888,2010-12-03,17:59:26.007242,Relax,00:02:17.186441
898,2010-12-04,00:15:21.944154,Sleeping,07:31:38.492943
899,2010-12-04,07:32:11.073465,Bed_to_Toilet,07:36:05.63146
900,2010-12-04,07:36:06.601415,Sleeping,07:48:07.622863
901,2010-12-04,07:50:13.388723,Meal_Preparation,08:47:40.89749
903,2010-12-04,08:51:56.920672,Relax,11:10:13.228715
906,2010-12-04,11:18:09.483307,Leave_Home,11:18:16.551105
907,2010-12-04,11:18:45.221112,Enter_Home,11:18:49.988963
908,2010-12-04,11:30:07.727674,Leave_Home,11:30:11.920141
909,2010-12-04,15:54:52.551059,Enter_Home,15:54:57.413155
910,2010-12-04,15:55:11.289788,Leave_Home,15:55:14.915083
911,2010-12-04,15:55:27.236236,Enter_Home,15:55:31.734031
912,2010-12-04,15:56:04.621131,Leave_Home,15:56:07.871585
913,2010-12-04,15:56:48.867156,Enter_Home,15:56:53.568145
914,2010-12-04,15:58:05.960581,Leave_Home,15:58:12.511309
915,2010-12-04,15:58:26.850057,Enter_Home,15:58:46.528689
916,2010-12-04,16:29:55.554133,Relax,19:12:14.979259
921,2010-12-04,19:12:18.919151,Meal_Preparation,19:29:00.666677
923,2010-12-04,19:30:50.985383,Eating,19:43:02.555495
924,2010-12-04,19:43:09.323922,Wash_Dishes,19:47:13.882768
925,2010-12-04,19:47:18.355103,Relax,22:30:14.081554
929,2010-12-04,22:36:39.473653,Sleeping,22:59:22.503125
930,2010-12-04,22:59:25.891931,Bed_to_Toilet,23:01:10.902644
931,2010-12-04,23:01:42.68786,Sleeping,04:35:33.251859
932,2010-12-05,04:35:45.273022,Bed_to_Toilet,04:39:03.883315
933,2010-12-05,04:39:25.007752,Sleeping,05:57:09.968145
934,2010-12-05,05:59:57.95288,Meal_Preparation,06:20:30.025599
935,2010-12-05,06:22:27.75165,Relax,06:48:44.424546
936,2010-12-05,08:14:00.955824,Leave_Home,08:14:05.423314
937,2010-12-05,11:01:15.27417,Enter_Home,11:01:19.521477
938,2010-12-05,11:30:25.694121,Leave_Home,11:30:29.65438
939,2010-12-05,11:31:17.760586,Enter_Home,11:31:21.533121
940,2010-12-05,11:31:23.290729,Work,16:52:55.022115
947,2010-12-05,17:24:50.19093,Meal_Preparation,18:05:10.905169
951,2010-12-05,18:12:33.199381,Relax,22:03:40.78254
958,2010-12-05,22:18:26.669653,Sleeping,04:18:57.062566
959,2010-12-06,04:19:01.362514,Bed_to_Toilet,04:22:01.392512
960,2010-12-06,04:22:16.253148,Sleeping,06:52:18.843801
961,2010-12-06,08:15:55.127782,Leave_Home,08:15:59.218583
962,2010-12-06,08:29:31.587337,Enter_Home,08:29:35.195067
963,2010-12-06,08:43:50.308025,Relax,09:47:04.914282
964,2010-12-06,09:47:31.089022,Meal_Preparation,09:49:16.629604
965,2010-12-06,09:54:15.940751,Relax,10:05:01.762847
967,2010-12-06,10:06:28.740574,Meal_Preparation,10:13:01.788678
970,2010-12-06,10:15:55.569952,Eating,10:20:23.468764
971,2010-12-06,11:42:28.501396,Leave_Home,11:42:33.622481
972,2010-12-06,13:37:56.483278,Enter_Home,13:38:01.58339
973,2010-12-06,13:45:40.46578,Leave_Home,13:45:45.010859
974,2010-12-06,14:02:38.992387,Enter_Home,14:02:43.941392
975,2010-12-06,14:03:13.284004,Meal_Preparation,14:12:33.127665
976,2010-12-06,14:12:35.364536,Relax,14:36:13.673027
978,2010-12-06,15:32:28.687771,Work,16:29:35.062366
979,2010-12-06,16:34:16.87158,Relax,23:20:38.814016
992,2010-12-06,23:49:24.563738,Sleeping,00:20:49.294549
993,2010-12-07,00:20:52.010563,Bed_to_Toilet,00:23:13.659864
994,2010-12-07,00:23:19.446448,Sleeping,05:15:16.427702
995,2010-12-07,05:15:20.582769,Bed_to_Toilet,05:17:52.033103
996,2010-12-07,05:17:57.545662,Sleeping,08:19:51.228499
997,2010-12-07,08:34:44.480368,Meal_Preparation,08:52:06.215537
999,2010-12-07,08:52:26.872198,Relax,10:06:39.56536
1003,2010-12-07,10:12:03.722394,Meal_Preparation,10:18:06.053895
1004,2010-12-07,10:18:19.259321,Eating,10:24:21.674355
1005,2010-12-07,11:39:15.612207,Leave_Home,11:39:19.964674
1006,2010-12-07,14:35:11.375122,Enter_Home,14:35:16.79131
1007,2010-12-07,14:41:20.874208,Leave_Home,14:41:25.69663
1008,2010-12-07,14:42:06.859772,Enter_Home,14:42:12.915531
1009,2010-12-07,14:51:38.644723,Leave_Home,14:51:42.527335
1010,2010-12-07,15:16:44.682119,Enter_Home,15:17:07.370504
1011,2010-12-07,15:24:40.176706,Meal_Preparation,15:39:55.21722
1013,2010-12-07,15:40:11.234623,Eating,15:53:35.058034
1014,2010-12-07,16:27:26.348681,Wash_Dishes,16:54:59.499326
1015,2010-12-07,17:01:46.993817,Meal_Preparation,17:34:11.912113
1016,2010-12-07,17:34:29.663925,Eating,17:44:23.292038
1017,2010-12-07,18:38:39.359159,Leave_Home,18:39:02.361496
1018,2010-12-07,18:39:04.364216,Enter_Home,18:39:21.890404
1019,2010-12-07,18:39:40.867339,Leave_Home,18:39:45.180218
1020,2010-12-07,18:40:17.945707,Enter_Home,18:40:23.681557
1021,2010-12-07,18:48:48.901576,Relax,22:28:57.587853
1026,2010-12-07,22:40:30.130851,Sleeping,04:05:11.656468
1027,2010-12-08,04:05:18.796797,Bed_to_Toilet,04:07:51.277149
1028,2010-12-08,04:08:18.031995,Sleeping,08:48:36.82205
1029,2010-12-08,08:58:35.984188,Meal_Preparation,09:14:17.350376
1030,2010-12-08,09:15:01.113901,Relax,10:03:52.995916
1032,2010-12-08,10:24:55.394668,Work,10:27:30.336217
1033,2010-12-08,10:56:09.058319,Housekeeping,11:40:22.13159
1034,2010-12-08,11:42:47.380741,Leave_Home,11:42:51.862036
1035,2010-12-08,11:43:28.646994,Enter_Home,11:43:33.269212
1036,2010-12-08,11:43:57.776989,Leave_Home,11:44:01.702109
1037,2010-12-08,14:02:37.458508,Enter_Home,14:02:43.611923
1038,2010-12-08,14:18:12.042274,Work,14:33:36.093333
1039,2010-12-08,14:44:02.467205,Relax,16:35:52.755055
1043,2010-12-08,16:50:08.451455,Work,17:09:54.488143
1045,2010-12-08,17:11:39.786457,Meal_Preparation,17:14:44.050375
1046,2010-12-08,17:19:00.299401,Eating,17:29:07.075519
1047,2010-12-08,17:31:25.484699,Wash_Dishes,17:48:09.666999
1048,2010-12-08,17:48:57.951104,Relax,23:03:38.871105
1053,2010-12-08,23:25:48.806375,Sleeping,03:09:15.524743
1054,2010-12-09,03:09:22.532479,Bed_to_Toilet,03:12:24.654381
1055,2010-12-09,03:12:36.649413,Sleeping,05:57:52.232914
1056,2010-12-09,06:02:27.675697,Meal_Preparation,06:06:01.070922
1057,2010-12-09,06:14:42.897588,Relax,06:38:35.87967
1059,2010-12-09,06:58:54.837585,Work,07:01:30.730927
1060,2010-12-09,08:01:45.681122,Meal_Preparation,08:04:21.664093
1061,2010-12-09,08:04:38.919301,Eating,08:08:07.623517
1062,2010-12-09,08:28:20.596558,Leave_Home,08:28:24.641555
1063,2010-12-09,13:16:39.630498,Enter_Home,13:16:43.630767
1064,2010-12-09,13:20:49.816197,Relax,13:35:13.319118
1065,2010-12-09,13:50:56.582977,Work,14:21:35.224474
1067,2010-12-09,14:29:50.256001,Leave_Home,14:29:54.09608
1068,2010-12-09,16:25:32.350677,Enter_Home,16:25:36.189681
1069,2010-12-09,16:31:28.187492,Meal_Preparation,16:48:48.337152
1070,2010-12-09,16:48:53.653917,Relax,18:06:59.192507
1073,2010-12-09,18:18:26.843137,Leave_Home,18:18:31.023536
1074,2010-12-09,18:19:47.542101,Enter_Home,18:19:52.428055
1075,2010-12-09,18:19:56.141834,Leave_Home,18:20:00.23519
1076,2010-12-09,21:29:29.470949,Enter_Home,21:29:57.298055
1077,2010-12-09,21:46:19.333477,Relax,23:00:22.580751
1083,2010-12-09,23:08:51.253547,Sleeping,05:57:04.321862
1084,2010-12-10,06:05:06.35975,Meal_Preparation,06:25:21.319325
1086,2010-12-10,06:26:55.65393,Relax,07:12:42.792135
1088,2010-12-10,08:06:15.363125,Leave_Home,08:06:20.604091
1089,2010-12-10,09:35:11.119748,Enter_Home,09:35:14.159568
1090,2010-12-10,09:42:25.92186,Leave_Home,09:42:31.762569
1091,2010-12-10,13:28:38.231017,Enter_Home,13:28:42.089747
1092,2010-12-10,13:31:59.222059,Relax,17:34:16.828967
1095,2010-12-10,17:35:18.69659,Housekeeping,17:41:07.501226
1096,2010-12-10,17:49:31.813748,Relax,17:54:32.639317
1097,2010-12-10,18:08:51.400297,Leave_Home,18:08:54.651656
1098,2010-12-10,18:10:14.073543,Enter_Home,18:10:21.142692
1099,2010-12-10,18:35:07.291309,Relax,18:52:08.276548
1100,2010-12-10,19:02:39.788482,Leave_Home,19:02:43.884615
1101,2010-12-10,23:08:03.454896,Enter_Home,23:08:08.124004
1102,2010-12-10,23:10:11.632229,Relax,23:56:33.533851
1105,2010-12-11,00:08:59.276708,Relax,01:36:37.722456
1106,2010-12-11,01:40:30.223807,Sleeping,08:29:11.28444
1107,2010-12-11,08:40:09.174623,Meal_Preparation,08:51:58.444469
1109,2010-12-11,08:52:16.482964,Relax,09:12:11.809749
1110,2010-12-11,10:58:58.467966,Leave_Home,10:59:02.723404
1111,2010-12-11,13:25:17.675518,Enter_Home,13:25:22.115447
1112,2010-12-11,13:49:11.157873,Relax,23:26:47.931916
1128,2010-12-11,23:27:30.75563,Sleeping,23:43:32.603626
1129,2010-12-11,23:43:36.097306,Bed_to_Toilet,23:46:32.287586
1130,2010-12-11,23:46:33.699924,Sleeping,03:47:23.863407
1131,2010-12-12,03:47:32.464322,Bed_to_Toilet,03:50:36.912847
1132,2010-12-12,03:50:51.394103,Sleeping,05:57:23.192203
1133,2010-12-12,06:04:28.645455,Meal_Preparation,06:17:31.723277
1134,2010-12-12,06:18:24.157857,Relax,06:36:58.248872
1135,2010-12-12,07:31:48.272023,Meal_Preparation,07:36:04.760316
1136,2010-12-12,08:12:46.662202,Leave_Home,08:12:54.316091
1137,2010-12-12,11:04:00.124625,Enter_Home,11:04:03.849544
1138,2010-12-12,11:11:12.403297,Relax,11:31:33.771584
1139,2010-12-12,11:31:39.415523,Meal_Preparation,12:10:32.033973
1141,2010-12-12,12:10:51.076535,Relax,12:16:00.122276
1142,2010-12-12,12:17:39.21282,Work,12:53:16.014583
1144,2010-12-12,13:21:03.765911,Relax,15:41:12.095874
1147,2010-12-12,15:41:26.230325,Meal_Preparation,16:12:58.687257
1148,2010-12-12,16:17:37.114093,Relax,16:44:35.662005
1149,2010-12-12,16:44:46.782948,Meal_Preparation,16:47:16.90921
1150,2010-12-12,16:50:32.634307,Eating,17:02:08.971557
1151,2010-12-12,17:02:22.912732,Relax,17:18:18.909749
1152,2010-12-12,17:18:25.357407,Meal_Preparation,17:19:43.803878
1153,2010-12-12,17:19:49.953745,Eating,17:32:14.896341
1154,2010-12-12,17:32:46.945553,Relax,22:06:53.195966
1158,2010-12-12,22:15:29.851843,Sleeping,03:03:38.092016
1159,2010-12-13,03:03:43.704985,Bed_to_Toilet,03:06:48.063366
1160,2010-12-13,03:06:57.706263,Sleeping,05:57:04.584925
1161,2010-12-13,06:02:38.318035,Meal_Preparation,06:14:30.230763
1163,2010-12-13,06:15:05.748504,Relax,06:29:23.521379
1164,2010-12-13,07:50:52.486813,Leave_Home,07:51:15.330399
1165,2010-12-13,09:38:33.288304,Enter_Home,09:38:39.796501
1166,2010-12-13,09:44:56.606003,Leave_Home,09:45:01.602327
1167,2010-12-13,09:45:50.703192,Enter_Home,09:45:56.521526
1168,2010-12-13,09:48:12.066892,Relax,09:56:59.42133
1169,2010-12-13,09:57:36.528238,Meal_Preparation,10:08:13.952015
1170,2010-12-13,10:08:17.87002,Relax,10:19:42.654217
1171,2010-12-13,10:20:25.630553,Meal_Preparation,10:36:58.806515
1173,2010-12-13,10:37:05.313966,Relax,12:31:44.673898
1177,2010-12-13,12:31:53.129565,Meal_Preparation,12:59:14.666461
1179,2010-12-13,13:02:39.492297,Eating,13:31:03.220677
1181,2010-12-13,13:31:14.295677,Meal_Preparation,13:32:56.076382
1182,2010-12-13,13:38:56.245166,Eating,13:45:25.016893
1183,2010-12-13,13:50:54.468301,Work,14:01:35.563019
1184,2010-12-13,14:02:09.571548,Eating,14:22:37.597702
1185,2010-12-13,14:23:38.051993,Work,14:39:21.911099
1187,2010-12-13,14:47:37.911856,Relax,14:56:25.674876
1188,2010-12-13,15:16:29.548034,Leave_Home,15:16:32.494491
1189,2010-12-13,15:18:19.00428,Enter_Home,15:18:22.258679
1190,2010-12-13,15:35:21.213822,Leave_Home,15:35:25.838592
1191,2010-12-13,19:42:55.826715,Enter_Home,19:43:06.960947
